iccs,unit,geo,year,value,category
ICCS020111,P_HTHAB,MT,2022,42.23,
ICCS020111,P_HTHAB,MT,2023,40.4,
ICCS020111,P_HTHAB,MT,2024,41.89,
ICCS020111,P_HTHAB,NL,2008,420.62,
ICCS020111,P_HTHAB,NL,2009,398.46,
ICCS020111,P_HTHAB,NL,2010,39.85,
ICCS020111,P_HTHAB,NL,2011,39.36,
ICCS020111,P_HTHAB,NL,2012,37.09,
ICCS020111,P_HTHAB,NL,2013,33.25,
ICCS020111,P_HTHAB,NL,2014,31.73,
ICCS020111,P_HTHAB,NL,2015,30.18,
ICCS020111,P_HTHAB,NL,2016,29.57,
ICCS020111,P_HTHAB,NL,2017,28.01,
ICCS020111,P_HTHAB,NL,2018,26.66,
ICCS020111,P_HTHAB,NL,2019,28.01,
ICCS020111,P_HTHAB,NL,2020,29.99,
ICCS020111,P_HTHAB,NL,2021,26.15,
ICCS020111,P_HTHAB,NL,2022,28.03,
ICCS020111,P_HTHAB,NL,2023,25.88,
ICCS020111,P_HTHAB,NL,2024,26.53,
ICCS020111,P_HTHAB,PL,2009,32.93,
ICCS020111,P_HTHAB,PL,2010,28.96,
ICCS020111,P_HTHAB,PL,2011,28.12,
ICCS020111,P_HTHAB,PL,2012,25.54,
ICCS020111,P_HTHAB,PL,2013,23.96,
ICCS020111,P_HTHAB,PL,2014,21.7,
ICCS020111,P_HTHAB,PL,2015,18.31,
ICCS020111,P_HTHAB,PL,2016,20.07,
ICCS020111,P_HTHAB,PL,2017,19.23,
ICCS020111,P_HTHAB,PL,2018,17.41,
ICCS020111,P_HTHAB,PL,2019,16.89,
ICCS020111,P_HTHAB,PL,2020,14.17,
ICCS020111,P_HTHAB,PL,2021,12.72,
ICCS020111,P_HTHAB,PL,2022,13.63,
ICCS020111,P_HTHAB,PL,2023,14.0,
ICCS020111,P_HTHAB,PL,2024,14.42,
ICCS020111,P_HTHAB,PT,2008,7.2,
ICCS020111,P_HTHAB,PT,2009,6.85,
ICCS020111,P_HTHAB,PT,2010,8.16,
ICCS020111,P_HTHAB,PT,2011,7.68,
ICCS020111,P_HTHAB,PT,2012,6.65,
ICCS020111,P_HTHAB,PT,2013,5.53,
ICCS020111,P_HTHAB,PT,2014,5.2,
ICCS020111,P_HTHAB,PT,2015,4.52,
ICCS020111,P_HTHAB,PT,2016,5.04,
ICCS020111,P_HTHAB,PT,2017,5.66,
ICCS020111,P_HTHAB,PT,2018,5.63,
ICCS020111,P_HTHAB,PT,2019,6.43,
ICCS020111,P_HTHAB,PT,2020,5.59,
ICCS020111,P_HTHAB,PT,2021,6.11,
ICCS020111,P_HTHAB,PT,2022,7.16,
ICCS020111,P_HTHAB,PT,2023,7.23,
ICCS020111,P_HTHAB,PT,2024,6.71,
ICCS020111,P_HTHAB,RO,2008,45.83,
ICCS020111,P_HTHAB,RO,2009,44.38,
ICCS020111,P_HTHAB,RO,2010,57.31,
ICCS020111,P_HTHAB,RO,2011,57.43,
ICCS020111,P_HTHAB,RO,2012,85.68,
ICCS020111,P_HTHAB,RO,2013,87.77,
ICCS020111,P_HTHAB,RO,2014,11.43,
ICCS020111,P_HTHAB,RO,2015,1.5,
ICCS020111,P_HTHAB,RO,2016,1.54,
ICCS020111,P_HTHAB,RO,2017,1.38,
ICCS020111,P_HTHAB,RO,2018,1.29,
ICCS020111,P_HTHAB,RO,2019,1.46,
ICCS020111,P_HTHAB,RO,2020,1.18,
ICCS020111,P_HTHAB,RO,2021,0.95,
ICCS020111,P_HTHAB,RO,2022,1.19,
ICCS020111,P_HTHAB,RO,2023,1.03,
ICCS020111,P_HTHAB,RO,2024,1.06,
ICCS020111,P_HTHAB,SE,2008,58.06,
ICCS020111,P_HTHAB,SE,2009,60.5,
ICCS020111,P_HTHAB,SE,2010,59.89,
ICCS020111,P_HTHAB,SE,2011,60.37,
ICCS020111,P_HTHAB,SE,2012,56.29,
ICCS020111,P_HTHAB,SE,2013,48.76,
ICCS020111,P_HTHAB,SE,2014,47.38,
ICCS020111,P_HTHAB,SE,2015,47.66,
ICCS020111,P_HTHAB,SE,2016,50.34,
ICCS020111,P_HTHAB,SE,2017,46.87,
ICCS020111,P_HTHAB,SE,2018,46.53,
ICCS020111,P_HTHAB,SE,2019,52.04,
ICCS020111,P_HTHAB,SE,2020,51.22,
ICCS020111,P_HTHAB,SE,2021,46.37,
ICCS020111,P_HTHAB,SE,2022,44.4,
ICCS020111,P_HTHAB,SE,2023,45.62,
ICCS020111,P_HTHAB,SE,2024,42.27,
ICCS020111,P_HTHAB,SI,2008,10.64,
ICCS020111,P_HTHAB,SI,2009,10.82,
ICCS020111,P_HTHAB,SI,2010,10.5,
ICCS020111,P_HTHAB,SI,2011,9.31,
ICCS020111,P_HTHAB,SI,2012,10.56,
ICCS020111,P_HTHAB,SI,2013,8.55,
ICCS020111,P_HTHAB,SI,2014,9.02,
ICCS020111,P_HTHAB,SI,2015,8.24,
ICCS020111,P_HTHAB,SI,2016,7.51,
ICCS020111,P_HTHAB,SI,2017,7.31,
ICCS020111,P_HTHAB,SI,2018,7.3,
ICCS020111,P_HTHAB,SI,2019,6.92,
ICCS020111,P_HTHAB,SI,2020,6.11,
ICCS020111,P_HTHAB,SI,2021,5.45,
ICCS020111,P_HTHAB,SI,2022,5.36,
ICCS020111,P_HTHAB,SI,2023,7.61,
ICCS020111,P_HTHAB,SI,2024,8.0,
ICCS020111,P_HTHAB,SK,2008,50.26,
ICCS020111,P_HTHAB,SK,2009,48.64,
ICCS020111,P_HTHAB,SK,2010,45.01,
ICCS020111,P_HTHAB,SK,2011,41.3,
ICCS020111,P_HTHAB,SK,2012,40.39,
ICCS020111,P_HTHAB,SK,2013,37.28,
ICCS020111,P_HTHAB,SK,2014,36.71,
ICCS020111,P_HTHAB,SK,2015,34.35,
ICCS020111,P_HTHAB,SK,2016,30.08,
ICCS020111,P_HTHAB,SK,2017,29.79,
ICCS020111,P_HTHAB,SK,2018,29.34,
ICCS020111,P_HTHAB,SK,2019,28.02,
ICCS020111,P_HTHAB,SK,2020,23.29,
ICCS020111,P_HTHAB,SK,2021,20.72,
ICCS020111,P_HTHAB,SK,2022,23.83,
ICCS020111,P_HTHAB,SK,2023,23.43,
ICCS020111,P_HTHAB,SK,2024,21.53,
ICCS020221,NR,AT,2008,11.0,
ICCS020221,NR,AT,2009,5.0,
ICCS020221,NR,AT,2010,9.0,
ICCS020221,NR,AT,2011,5.0,
ICCS020221,NR,AT,2012,11.0,
ICCS020221,NR,AT,2013,4.0,
ICCS020221,NR,AT,2014,1.0,
ICCS020221,NR,AT,2015,3.0,
ICCS020221,NR,AT,2016,2.0,
ICCS020221,NR,AT,2017,3.0,
ICCS020221,NR,AT,2018,5.0,
ICCS020221,NR,AT,2019,6.0,
ICCS020221,NR,AT,2020,3.0,
ICCS020221,NR,AT,2021,3.0,
ICCS020221,NR,AT,2022,9.0,
ICCS020221,NR,AT,2023,6.0,
ICCS020221,NR,AT,2024,10.0,
ICCS020221,NR,BE,2008,1013.0,
ICCS020221,NR,BE,2009,1080.0,
ICCS020221,NR,BE,2010,1122.0,
ICCS020221,NR,BE,2011,1194.0,
ICCS020221,NR,BE,2012,1185.0,
ICCS020221,NR,BE,2013,1163.0,
ICCS020221,NR,BE,2014,1151.0,
ICCS020221,NR,BE,2015,1171.0,
ICCS020221,NR,BE,2016,1201.0,
ICCS020221,NR,BE,2017,1170.0,
ICCS020221,NR,BG,2008,127.0,
ICCS020221,NR,BG,2009,142.0,
ICCS020221,NR,BG,2010,118.0,
ICCS020221,NR,BG,2011,77.0,
ICCS020221,NR,BG,2012,75.0,
ICCS020221,NR,BG,2013,87.0,
ICCS020221,NR,BG,2014,95.0,
ICCS020221,NR,BG,2015,74.0,
ICCS020221,NR,BG,2016,70.0,
ICCS020221,NR,BG,2017,102.0,
ICCS020221,NR,BG,2018,63.0,
ICCS020221,NR,BG,2019,72.0,
ICCS020221,NR,BG,2020,81.0,
ICCS020221,NR,BG,2021,69.0,
ICCS020221,NR,BG,2022,83.0,
ICCS020221,NR,BG,2023,89.0,
ICCS020221,NR,BG,2024,93.0,
ICCS020221,NR,CY,2008,12.0,
ICCS020221,NR,CY,2009,26.0,
ICCS020221,NR,CY,2010,27.0,
ICCS020221,NR,CY,2011,12.0,
ICCS020221,NR,CY,2012,5.0,
ICCS020221,NR,CY,2013,4.0,
ICCS020221,NR,CY,2014,8.0,
ICCS020221,NR,CY,2015,0.0,
ICCS020221,NR,CY,2016,1.0,
ICCS020221,NR,CY,2017,9.0,
ICCS020221,NR,CY,2018,4.0,
ICCS020221,NR,CY,2019,8.0,
ICCS020221,NR,CY,2020,2.0,
ICCS020221,NR,CY,2021,3.0,
ICCS020221,NR,CY,2022,6.0,
ICCS020221,NR,CY,2023,0.0,
ICCS020221,NR,CY,2024,0.0,
ICCS020221,NR,CZ,2008,15.0,
ICCS020221,NR,CZ,2009,12.0,
ICCS020221,NR,CZ,2010,16.0,
ICCS020221,NR,CZ,2011,11.0,
ICCS020221,NR,CZ,2012,17.0,
ICCS020221,NR,CZ,2013,20.0,
ICCS020221,NR,CZ,2014,15.0,
ICCS020221,NR,CZ,2015,12.0,
ICCS020221,NR,CZ,2016,18.0,
ICCS020221,NR,CZ,2017,17.0,
ICCS020221,NR,CZ,2018,13.0,
ICCS020221,NR,CZ,2019,12.0,
ICCS020221,NR,CZ,2020,11.0,
ICCS020221,NR,CZ,2021,2.0,
ICCS020221,NR,CZ,2022,5.0,
ICCS020221,NR,CZ,2023,8.0,
ICCS020221,NR,CZ,2024,3.0,
ICCS020221,NR,DE,2008,1857.0,
ICCS020221,NR,DE,2009,5126.0,
ICCS020221,NR,DE,2010,4897.0,
ICCS020221,NR,DE,2011,4922.0,
ICCS020221,NR,DE,2012,5183.0,
ICCS020221,NR,DE,2013,4929.0,
ICCS020221,NR,DE,2014,4988.0,
ICCS020221,NR,DE,2015,4763.0,
ICCS020221,NR,DE,2016,4756.0,
ICCS020221,NR,DE,2017,4625.0,
ICCS020221,NR,DE,2018,4563.0,
ICCS020221,NR,DE,2019,4514.0,
ICCS020221,NR,DE,2020,4565.0,
ICCS020221,NR,DE,2021,5062.0,
ICCS020221,NR,DE,2022,4891.0,
ICCS020221,NR,DE,2023,5041.0,
ICCS020221,NR,DE,2024,5093.0,
ICCS020221,NR,EE,2008,2.0,
ICCS020221,NR,EE,2009,0.0,
ICCS020221,NR,EE,2010,0.0,
ICCS020221,NR,EE,2011,3.0,
ICCS020221,NR,EE,2012,0.0,
ICCS020221,NR,EE,2013,1.0,
ICCS020221,NR,EE,2014,0.0,
ICCS020221,NR,EE,2015,0.0,
ICCS020221,NR,EE,2016,0.0,
ICCS020221,NR,EE,2017,0.0,
ICCS020221,NR,EE,2018,0.0,
ICCS020221,NR,EE,2019,0.0,
ICCS020221,NR,EE,2020,0.0,
ICCS020221,NR,EE,2021,0.0,
ICCS020221,NR,EE,2022,0.0,
ICCS020221,NR,EE,2023,0.0,
ICCS020221,NR,EE,2024,0.0,
ICCS020221,NR,EL,2008,30.0,
ICCS020221,NR,EL,2009,16.0,
ICCS020221,NR,EL,2010,173.0,
ICCS020221,NR,EL,2011,158.0,
ICCS020221,NR,EL,2012,139.0,
ICCS020221,NR,EL,2013,95.0,
ICCS020221,NR,EL,2014,58.0,
ICCS020221,NR,EL,2015,89.0,
ICCS020221,NR,EL,2016,61.0,
ICCS020221,NR,EL,2017,78.0,
ICCS020221,NR,EL,2018,74.0,
ICCS020221,NR,EL,2019,72.0,
ICCS020221,NR,EL,2020,73.0,
ICCS020221,NR,EL,2021,62.0,
ICCS020221,NR,EL,2022,98.0,
ICCS020221,NR,EL,2023,74.0,
ICCS020221,NR,EL,2024,78.0,
ICCS020221,NR,ES,2008,237.0,
ICCS020221,NR,ES,2009,171.0,
ICCS020221,NR,ES,2010,127.0,
ICCS020221,NR,ES,2011,111.0,
ICCS020221,NR,ES,2012,118.0,
ICCS020221,NR,ES,2013,121.0,
ICCS020221,NR,ES,2014,99.0,
ICCS020221,NR,ES,2015,93.0,
ICCS020221,NR,ES,2016,94.0,
ICCS020221,NR,ES,2017,69.0,
ICCS020221,NR,ES,2018,81.0,
ICCS020221,NR,ES,2019,89.0,
ICCS020221,NR,ES,2020,76.0,
ICCS020221,NR,ES,2021,97.0,
ICCS020221,NR,ES,2022,84.0,
ICCS020221,NR,ES,2023,122.0,
ICCS020221,NR,ES,2024,104.0,
ICCS020221,NR,FI,2008,0.0,
ICCS020221,NR,FI,2009,3.0,
ICCS020221,NR,FI,2010,1.0,
ICCS020221,NR,FI,2011,3.0,
ICCS020221,NR,FI,2012,1.0,
ICCS020221,NR,FI,2013,1.0,
ICCS020221,NR,FI,2014,1.0,
ICCS020221,NR,FI,2015,1.0,
ICCS020221,NR,FI,2016,3.0,
ICCS020221,NR,FI,2017,2.0,
ICCS020221,NR,FI,2018,4.0,
ICCS020221,NR,FI,2019,1.0,
ICCS020221,NR,FI,2020,3.0,
ICCS020221,NR,FI,2021,2.0,
ICCS020221,NR,FI,2022,2.0,
ICCS020221,NR,FI,2023,4.0,
ICCS020221,NR,FI,2024,0.0,
ICCS020221,NR,FR,2008,2074.0,
ICCS020221,NR,FR,2009,2085.0,
ICCS020221,NR,FR,2010,2092.0,
ICCS020221,NR,FR,2011,2234.0,
ICCS020221,NR,FR,2012,2117.0,
ICCS020221,NR,FR,2013,2266.0,
ICCS020221,NR,FR,2014,2956.0,
ICCS020221,NR,FR,2015,3818.0,
ICCS020221,NR,FR,2016,3818.0,
ICCS020221,NR,HR,2008,16.0,
ICCS020221,NR,HR,2009,12.0,
ICCS020221,NR,HR,2010,13.0,
ICCS020221,NR,HR,2011,6.0,
ICCS020221,NR,HR,2012,6.0,
ICCS020221,NR,HR,2013,1.0,
ICCS020221,NR,HR,2014,1.0,
ICCS020221,NR,HR,2015,0.0,
ICCS020221,NR,HR,2016,1.0,
ICCS020221,NR,HR,2017,0.0,
ICCS020221,NR,HR,2018,0.0,
ICCS020221,NR,HR,2019,1.0,
ICCS020221,NR,HR,2020,1.0,
ICCS020221,NR,HR,2021,3.0,
ICCS020221,NR,HR,2022,0.0,
ICCS020221,NR,HR,2023,0.0,
ICCS020221,NR,HR,2024,0.0,
ICCS020221,NR,HU,2008,11.0,
ICCS020221,NR,HU,2009,14.0,
ICCS020221,NR,HU,2010,18.0,
ICCS020221,NR,HU,2011,12.0,
ICCS020221,NR,HU,2012,9.0,
ICCS020221,NR,HU,2013,7.0,
ICCS020221,NR,HU,2014,3.0,
ICCS020221,NR,HU,2015,11.0,
ICCS020221,NR,HU,2016,5.0,
ICCS020221,NR,HU,2017,3.0,
ICCS020221,NR,HU,2018,3.0,
ICCS020221,NR,HU,2019,5.0,
ICCS020221,NR,HU,2020,11.0,
ICCS020221,NR,HU,2021,4.0,
ICCS020221,NR,HU,2022,7.0,
ICCS020221,NR,HU,2023,11.0,
ICCS020221,NR,HU,2024,4.0,
ICCS020221,NR,IE,2008,58.0,
ICCS020221,NR,IE,2009,84.0,
ICCS020221,NR,IE,2010,82.0,
ICCS020221,NR,IE,2011,77.0,
ICCS020221,NR,IE,2012,65.0,
ICCS020221,NR,IE,2013,80.0,
ICCS020221,NR,IE,2014,60.0,
ICCS020221,NR,IE,2015,92.0,
ICCS020221,NR,IE,2016,74.0,
ICCS020221,NR,IE,2017,79.0,
ICCS020221,NR,IE,2018,85.0,
ICCS020221,NR,IE,2019,87.0,
ICCS020221,NR,IE,2020,106.0,
ICCS020221,NR,IE,2021,98.0,
ICCS020221,NR,IE,2022,100.0,
ICCS020221,NR,IE,2023,113.0,
ICCS020221,NR,IE,2024,121.0,
ICCS020221,NR,IT,2008,325.0,
ICCS020221,NR,IT,2009,349.0,
ICCS020221,NR,IT,2010,351.0,
ICCS020221,NR,IT,2011,356.0,
ICCS020221,NR,IT,2012,341.0,
ICCS020221,NR,IT,2013,325.0,
ICCS020221,NR,IT,2014,297.0,
ICCS020221,NR,IT,2015,287.0,
ICCS020221,NR,IT,2016,197.0,
ICCS020221,NR,IT,2017,198.0,
ICCS020221,NR,IT,2018,185.0,
ICCS020221,NR,IT,2019,128.0,
ICCS020221,NR,IT,2020,117.0,
ICCS020221,NR,IT,2021,118.0,
ICCS020221,NR,IT,2022,114.0,
ICCS020221,NR,IT,2023,129.0,
ICCS020221,NR,IT,2024,116.0,
ICCS020221,NR,LT,2008,61.0,
ICCS020221,NR,LT,2009,59.0,
ICCS020221,NR,LT,2010,69.0,
ICCS020221,NR,LT,2011,48.0,
ICCS020221,NR,LT,2012,65.0,
ICCS020221,NR,LT,2013,46.0,
ICCS020221,NR,LT,2014,0.0,
ICCS020221,NR,LT,2015,0.0,
ICCS020221,NR,LT,2016,0.0,
ICCS020221,NR,LT,2017,0.0,
ICCS020221,NR,LT,2018,0.0,
ICCS020221,NR,LT,2019,0.0,
ICCS020221,NR,LT,2020,1.0,
ICCS020221,NR,LT,2021,1.0,
ICCS020221,NR,LT,2022,0.0,
ICCS020221,NR,LT,2023,0.0,
ICCS020221,NR,LT,2024,0.0,
ICCS020221,NR,LU,2008,33.0,
ICCS020221,NR,LU,2009,40.0,
ICCS020221,NR,LU,2010,27.0,
ICCS020221,NR,LU,2011,47.0,
ICCS020221,NR,LU,2012,57.0,
ICCS020221,NR,LU,2013,48.0,
ICCS020221,NR,LU,2014,52.0,
ICCS020221,NR,LU,2015,53.0,
ICCS020221,NR,LU,2016,50.0,
ICCS020221,NR,LU,2017,46.0,
ICCS020221,NR,LU,2018,36.0,
ICCS020221,NR,LU,2019,44.0,
ICCS020221,NR,LU,2020,42.0,
ICCS020221,NR,LU,2021,37.0,
ICCS020221,NR,LU,2022,52.0,
ICCS020221,NR,LU,2024,32.0,
ICCS020221,NR,LV,2008,3.0,
ICCS020221,NR,LV,2009,9.0,
ICCS020221,NR,LV,2010,8.0,
ICCS020221,NR,LV,2011,7.0,
ICCS020221,NR,LV,2012,1.0,
ICCS020221,NR,LV,2013,18.0,
ICCS020221,NR,LV,2014,17.0,
ICCS020221,NR,LV,2015,17.0,
ICCS020221,NR,LV,2016,8.0,
ICCS020221,NR,LV,2017,4.0,
ICCS020221,NR,LV,2018,10.0,
ICCS020221,NR,LV,2019,13.0,
ICCS020221,NR,LV,2020,12.0,
ICCS020221,NR,LV,2021,6.0,
ICCS020221,NR,LV,2022,10.0,
ICCS020221,NR,LV,2023,16.0,
ICCS020221,NR,LV,2024,9.0,
ICCS020221,NR,MT,2008,0.0,
ICCS020221,NR,MT,2009,0.0,
ICCS020221,NR,MT,2010,0.0,
ICCS020221,NR,MT,2011,0.0,
ICCS020221,NR,MT,2012,0.0,
ICCS020221,NR,MT,2013,0.0,
ICCS020221,NR,MT,2014,0.0,
ICCS020221,NR,MT,2015,0.0,
ICCS020221,NR,MT,2016,0.0,
ICCS020221,NR,MT,2017,0.0,
ICCS020221,NR,MT,2018,0.0,
ICCS020221,NR,MT,2019,0.0,
ICCS020221,NR,MT,2020,0.0,
ICCS020221,NR,MT,2021,0.0,
ICCS020221,NR,MT,2022,0.0,
ICCS020221,NR,MT,2023,0.0,
ICCS020221,NR,MT,2024,0.0,
ICCS020221,NR,NL,2008,760.0,
ICCS020221,NR,NL,2009,625.0,
ICCS020221,NR,NL,2010,650.0,
ICCS020221,NR,NL,2011,575.0,
ICCS020221,NR,NL,2012,600.0,
ICCS020221,NR,NL,2013,525.0,
ICCS020221,NR,NL,2014,415.0,
ICCS020221,NR,NL,2015,435.0,
ICCS020221,NR,NL,2016,420.0,
ICCS020221,NR,NL,2017,400.0,
ICCS020221,NR,NL,2018,425.0,
ICCS020221,NR,NL,2019,510.0,
ICCS020221,NR,NL,2020,520.0,
ICCS020221,NR,NL,2021,460.0,
ICCS020221,NR,NL,2022,450.0,
ICCS020221,NR,NL,2023,455.0,
ICCS020221,NR,NL,2024,490.0,
ICCS020221,NR,PL,2008,37.0,
ICCS020221,NR,PL,2009,59.0,
ICCS020221,NR,PL,2010,26.0,
ICCS020221,NR,PL,2011,11.0,
ICCS020221,NR,PL,2012,316.0,
ICCS020221,NR,PL,2013,445.0,
ICCS020221,NR,PL,2014,292.0,
ICCS020221,NR,PL,2015,246.0,
ICCS020221,NR,PT,2008,492.0,
ICCS020221,NR,PT,2009,539.0,
ICCS020221,NR,PT,2010,501.0,
ICCS020221,NR,PT,2011,507.0,
ICCS020221,NR,PT,2012,419.0,
ICCS020221,NR,PT,2013,432.0,
ICCS020221,NR,PT,2014,376.0,
ICCS020221,NR,PT,2015,369.0,
ICCS020221,NR,PT,2016,296.0,
ICCS020221,NR,PT,2017,292.0,
ICCS020221,NR,PT,2018,273.0,
ICCS020221,NR,PT,2019,338.0,
ICCS020221,NR,PT,2020,254.0,
ICCS020221,NR,PT,2021,229.0,
ICCS020221,NR,PT,2022,250.0,
ICCS020221,NR,PT,2023,305.0,
ICCS020221,NR,PT,2024,322.0,
ICCS020221,NR,RO,2008,265.0,
ICCS020221,NR,RO,2010,321.0,
ICCS020221,NR,RO,2011,307.0,
ICCS020221,NR,RO,2012,391.0,
ICCS020221,NR,RO,2013,310.0,
ICCS020221,NR,RO,2014,290.0,
ICCS020221,NR,RO,2015,295.0,
ICCS020221,NR,RO,2016,346.0,
ICCS020221,NR,RO,2017,311.0,
ICCS020221,NR,RO,2018,304.0,
ICCS020221,NR,RO,2019,353.0,
ICCS020221,NR,RO,2020,286.0,
ICCS020221,NR,RO,2021,343.0,
ICCS020221,NR,RO,2022,406.0,
ICCS020221,NR,RO,2023,390.0,
ICCS020221,NR,RO,2024,364.0,
ICCS020221,NR,SE,2021,514.0,
ICCS020221,NR,SE,2022,500.0,
ICCS020221,NR,SE,2023,469.0,
ICCS020221,NR,SE,2024,471.0,
ICCS020221,NR,SI,2008,7.0,
ICCS020221,NR,SI,2009,2.0,
ICCS020221,NR,SI,2010,4.0,
ICCS020221,NR,SI,2011,2.0,
ICCS020221,NR,SI,2012,4.0,
ICCS020221,NR,SI,2013,4.0,
ICCS020221,NR,SI,2014,5.0,
ICCS020221,NR,SI,2015,3.0,
ICCS020221,NR,SI,2016,3.0,
ICCS020221,NR,SI,2017,1.0,
ICCS020221,NR,SI,2018,6.0,
ICCS020221,NR,SI,2019,11.0,
ICCS020221,NR,SI,2020,3.0,
ICCS020221,NR,SI,2021,4.0,
ICCS020221,NR,SI,2022,1.0,
ICCS020221,NR,SI,2023,3.0,
ICCS020221,NR,SI,2024,1.0,
ICCS020221,NR,SK,2008,3.0,
ICCS020221,NR,SK,2009,6.0,
ICCS020221,NR,SK,2010,4.0,
ICCS020221,NR,SK,2011,4.0,
ICCS020221,NR,SK,2012,7.0,
ICCS020221,NR,SK,2013,78.0,
ICCS020221,NR,SK,2014,83.0,
ICCS020221,NR,SK,2015,85.0,
ICCS020221,NR,SK,2016,102.0,
ICCS020221,NR,SK,2017,89.0,
ICCS020221,NR,SK,2018,92.0,
ICCS020221,NR,SK,2019,95.0,
ICCS020221,NR,SK,2020,53.0,
ICCS020221,NR,SK,2021,54.0,
ICCS020221,NR,SK,2022,48.0,
ICCS020221,NR,SK,2023,46.0,
ICCS020221,NR,SK,2024,38.0,
ICCS020221,P_HTHAB,AT,2008,0.13,
ICCS020221,P_HTHAB,AT,2009,0.06,
ICCS020221,P_HTHAB,AT,2010,0.11,
ICCS020221,P_HTHAB,AT,2011,0.06,
ICCS020221,P_HTHAB,AT,2012,0.13,
ICCS020221,P_HTHAB,AT,2013,0.05,
ICCS020221,P_HTHAB,AT,2014,0.01,
ICCS020221,P_HTHAB,AT,2015,0.03,
ICCS020221,P_HTHAB,AT,2016,0.02,
ICCS020221,P_HTHAB,AT,2017,0.03,
ICCS020221,P_HTHAB,AT,2018,0.06,
ICCS020221,P_HTHAB,AT,2019,0.07,
ICCS020221,P_HTHAB,AT,2020,0.03,
ICCS020221,P_HTHAB,AT,2021,0.03,
ICCS020221,P_HTHAB,AT,2022,0.1,
ICCS020221,P_HTHAB,AT,2023,0.07,
ICCS020221,P_HTHAB,AT,2024,0.11,
ICCS020221,P_HTHAB,BE,2008,9.5,
ICCS020221,P_HTHAB,BE,2009,10.04,
ICCS020221,P_HTHAB,BE,2010,10.35,
ICCS020221,P_HTHAB,BE,2011,10.85,
ICCS020221,P_HTHAB,BE,2012,10.68,
ICCS020221,P_HTHAB,BE,2013,10.42,
ICCS020221,P_HTHAB,BE,2014,10.29,
ICCS020221,P_HTHAB,BE,2015,10.42,
ICCS020221,P_HTHAB,BE,2016,10.62,
ICCS020221,P_HTHAB,BE,2017,10.31,
ICCS020221,P_HTHAB,BG,2008,1.69,
ICCS020221,P_HTHAB,BG,2009,1.9,
ICCS020221,P_HTHAB,BG,2010,1.59,
ICCS020221,P_HTHAB,BG,2011,1.04,
ICCS020221,P_HTHAB,BG,2012,1.02,
ICCS020221,P_HTHAB,BG,2013,1.19,
ICCS020221,P_HTHAB,BG,2014,1.31,
ICCS020221,P_HTHAB,BG,2015,1.03,
ICCS020221,P_HTHAB,BG,2016,0.98,
ICCS020221,P_HTHAB,BG,2017,1.44,
ICCS020221,P_HTHAB,BG,2018,0.89,
ICCS020221,P_HTHAB,BG,2019,1.03,
ICCS020221,P_HTHAB,BG,2020,1.17,
ICCS020221,P_HTHAB,BG,2021,1.0,
ICCS020221,P_HTHAB,BG,2022,1.21,
ICCS020221,P_HTHAB,BG,2023,1.38,
ICCS020221,P_HTHAB,BG,2024,1.44,
ICCS020221,P_HTHAB,CY,2008,1.55,
ICCS020221,P_HTHAB,CY,2009,3.26,
ICCS020221,P_HTHAB,CY,2010,3.3,
ICCS020221,P_HTHAB,CY,2011,1.43,
ICCS020221,P_HTHAB,CY,2012,0.58,
ICCS020221,P_HTHAB,CY,2013,0.46,
ICCS020221,P_HTHAB,CY,2014,0.93,
ICCS020221,P_HTHAB,CY,2015,0.0,
ICCS020221,P_HTHAB,CY,2016,0.12,
ICCS020221,P_HTHAB,CY,2017,1.05,
ICCS020221,P_HTHAB,CY,2018,0.46,
ICCS020221,P_HTHAB,CY,2019,0.91,
ICCS020221,P_HTHAB,CY,2020,0.23,
ICCS020221,P_HTHAB,CY,2021,0.33,
ICCS020221,P_HTHAB,CY,2022,0.66,
ICCS020221,P_HTHAB,CY,2023,0.0,
ICCS020221,P_HTHAB,CY,2024,0.0,
ICCS020221,P_HTHAB,CZ,2008,0.15,
ICCS020221,P_HTHAB,CZ,2009,0.12,
ICCS020221,P_HTHAB,CZ,2010,0.15,
ICCS020221,P_HTHAB,CZ,2011,0.1,
ICCS020221,P_HTHAB,CZ,2012,0.16,
ICCS020221,P_HTHAB,CZ,2013,0.19,
ICCS020221,P_HTHAB,CZ,2014,0.14,
ICCS020221,P_HTHAB,CZ,2015,0.11,
ICCS020221,P_HTHAB,CZ,2016,0.17,
ICCS020221,P_HTHAB,CZ,2017,0.16,
ICCS020221,P_HTHAB,CZ,2018,0.12,
ICCS020221,P_HTHAB,CZ,2019,0.11,
ICCS020221,P_HTHAB,CZ,2020,0.1,
ICCS020221,P_HTHAB,CZ,2021,0.02,
ICCS020221,P_HTHAB,CZ,2022,0.05,
ICCS020221,P_HTHAB,CZ,2023,0.07,
ICCS020221,P_HTHAB,CZ,2024,0.03,
ICCS020221,P_HTHAB,DE,2008,2.26,
ICCS020221,P_HTHAB,DE,2009,6.25,
ICCS020221,P_HTHAB,DE,2010,5.99,
ICCS020221,P_HTHAB,DE,2011,6.14,
ICCS020221,P_HTHAB,DE,2012,6.45,
ICCS020221,P_HTHAB,DE,2013,6.12,
ICCS020221,P_HTHAB,DE,2014,6.18,
ICCS020221,P_HTHAB,DE,2015,5.87,
ICCS020221,P_HTHAB,DE,2016,5.79,
ICCS020221,P_HTHAB,DE,2017,5.6,
